Name,Description,Source Organization,Source,Sample/Representative Date,Region/Regional Scope,Other,"Composition, Parameters/Conditions",Valid until,PCR title & Number,Functional Unit,Excluded Lifecycle Stages,Environmental Parameters/Impact Categories Included,HS Codes,Date Published,Unit,Value,Link to EPD,Registration/ID Number,Components,Equation,Primary Product,Industry Tags,id,created_at
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1978,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,1.3793320372353,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1359558,2024-06-02 18:04:00.854
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2006,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,3.0360508752689,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1359578,2024-06-02 18:04:00.854
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2014,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,496627.69650857,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1394567,2024-06-02 18:04:28.936229
Indirect N2O from non-agricultural NOx,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1982,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,5.1291417900952,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1475848,2024-06-02 18:05:46.020766
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2018,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,609630.46859697,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1569739,2024-06-02 18:07:36.648743
Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1988,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,6.4930124821459,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",604122,2024-06-02 17:52:23.24509
Indirect N2O from non-agricultural NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1996,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,0.20130073210301,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",631171,2024-06-02 17:52:45.934551
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2003,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,2.550197594276,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",738569,2024-06-02 17:54:21.845024
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1982,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,1.4641088388681,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",820460,2024-06-02 17:55:24.56733
Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2008,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,9.8199686892532,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",882164,2024-06-02 17:56:28.999333
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2005,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,418838.79041987,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",965570,2024-06-02 17:57:38.925949
Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1982,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,5.2692242788361,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1107504,2024-06-02 17:59:59.193855
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1982,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,5.8564353554726,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1151692,2024-06-02 18:00:38.805265
Indirect N2O from non-agricultural NOx,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2016,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,11.441295119864,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1151753,2024-06-02 18:00:38.805265
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2002,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,2.5645090285993,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1280197,2024-06-02 18:02:38.438714
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2005,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,2.9289929031094,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1299919,2024-06-02 18:03:04.552548
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2004,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,2.7546435020958,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1359576,2024-06-02 18:04:00.854
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1985,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,225156.16830867,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1394559,2024-06-02 18:04:28.936229
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1996,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,300847.662832,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1423258,2024-06-02 18:04:51.953143
Indirect N2O from non-agricultural NOx,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2011,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,9.853294931516,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1475853,2024-06-02 18:05:46.020766
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1991,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,7.0465942409064,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1493537,2024-06-02 18:06:05.427402
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1980,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,202807.88891071,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1569732,2024-06-02 18:07:36.648743
Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1980,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,5.2178678140227,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",604120,2024-06-02 17:52:23.24509
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1984,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,6.1297923763986,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",631149,2024-06-02 17:52:45.934551
Indirect N2O from non-agricultural NOx,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2010,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,9.5630047152641,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",631164,2024-06-02 17:52:45.934551
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2001,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,9.6824076319092,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",882118,2024-06-02 17:56:28.999333
Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1974,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,4.9270121152989,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",882141,2024-06-02 17:56:28.999333
Indirect N2O from non-agricultural NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1985,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,0.1506604258334,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1151771,2024-06-02 18:00:38.805265
Indirect N2O from non-agricultural NOx,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1972,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,4.8901911991685,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1231738,2024-06-02 18:01:55.361214
Indirect N2O from non-agricultural NOx,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2006,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,9.0610777676136,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1231750,2024-06-02 18:01:55.361214
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1981,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,1.4131759400451,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1280173,2024-06-02 18:02:38.438714
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1992,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,1.8187660261612,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1280185,2024-06-02 18:02:38.438714
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1983,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,5.9077793705762,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1475837,2024-06-02 18:05:46.020766
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1976,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,174273.79063729,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1569730,2024-06-02 18:07:36.648743
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2006,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,3.0360508752689,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1583188,2024-06-02 18:07:50.792794
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1982,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,5.8564353554726,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",604109,2024-06-02 17:52:23.24509
Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2004,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,8.4847767606166,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",604125,2024-06-02 17:52:23.24509
